phenotype_id	phenotype_name	study_id	study_name	study_status	dataset_type	raw_dataset_id	nber_dgrp_lines	nber_sex_female	nber_sex_male	nber_sex_na	is_numeric	is_continuous	summary_type	unit	description
2767	SegregVariants_2R	21	MacKay et al., 2012	integrated	summary		168	0	0	168	true	true	NA	NA	Number of segregating variants on chromosome 2R
2768	pc_SegregVariants_2R	21	MacKay et al., 2012	integrated	summary		168	0	0	168	true	true	NA	Proportion / Ratio	Percentage of segregating variants on chromosome 2R
2769	SegregVariants_3L	21	MacKay et al., 2012	integrated	summary		168	0	0	168	true	true	NA	NA	Number of segregating variants on chromosome 3L
2770	pc_SegregVariants_3L	21	MacKay et al., 2012	integrated	summary		168	0	0	168	true	true	NA	Proportion / Ratio	Percentage of segregating variants on chromosome 3L
2771	SegregVariants_3R	21	MacKay et al., 2012	integrated	summary		168	0	0	168	true	true	NA	NA	Number of segregating variants on chromosome 3R
2772	pc_SegregVariants_3R	21	MacKay et al., 2012	integrated	summary		168	0	0	168	true	true	NA	Proportion / Ratio	Percentage of segregating variants on chromosome 3R
2797	ChillComaRec	24	Morgante et al., 2015	integrated	raw	1	174	174	174	0	true	true	NA	NA	
2798	StarvationRes	24	Morgante et al., 2015	integrated	raw	1	197	197	197	0	true	true	NA	NA	
2799	StartleRes	24	Morgante et al., 2015	integrated	raw	1	201	201	201	0	true	true	NA	NA	
2800	Lifespan_Caffeine	26	Najarro et al., 2015	integrated	raw	1	164	164	0	0	true	true	NA	Hours	Lifespan on caffeine (caffeine resistance) on 1% caffeine-supplemented media
2801	LifespanBoricAcid	27	Najarro et al., 2017	integrated	raw	1	163	163	0	0	true	true	NA	Hours	Lifespan on boric acid of mated females exposed to media supplemented with 1.5% boric acid
2811	Survival_Radiation	33	Vaisnav et al., 2014	integrated	raw	1	161	0	161	0	true	true	NA	Proportion / Ratio	Percentage of survival after irradiation with 1382 Gy
2812	Ovarian_Atrophy	31	Srivastav et al., 2017	integrated	raw	1	33	33	0	0	true	false	NA	NA	Ovarian atrophy (lacking egg chambers) as a measure for hybrid dysgenesis
2814	Head_Width	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm	Head Width (widest part of the head, including eyes)
2815	Eye_Interocular_Dist	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm	Eye inter-ocular distance (IOD)
2816	Shoulder_Width	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm	Shoulder Width
2817	Thorax_Length	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm	Thorax Length
2818	Eye_Area	34	Vonesch et al., 2016	integrated	raw	1	149	149	148	0	true	true	NA	mm²	Eye area
2819	Wing_Area	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm²	Total wing area
2820	Wing_Length	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm	Wing Length
2821	Wing_Width	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm	Wing Width
2822	Wing_CentroidSize	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	NA	Wing Centroid size
2823	Wing_Anterior_to_L2	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm	Measures for the size of the anterior part of the wing, as the distance between the anteroposterior (AP) boundary and L2 vein
2824	Wing_Posterior_to_L5	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm	Measures for the size of the posterior part of the wing, as the distance between the anteroposterior (AP) boundary and L5 vein
2825	Wing_Intervein_Area1	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	NA	Wing intervein area 1
2826	Wing_Intervein_Area2	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm²	Wing intervein area 2
2827	Wing_Intervein_Area3	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm²	Wing intervein area 3
2828	Wing_Intervein_Area4	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm²	Wing intervein area 4
2829	Wing_Intervein_Area5	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm²	Wing intervein area 5
2830	Wing_Intervein_Area6	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm²	Wing intervein area 6
2831	Wing_Intervein_Area7	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm²	Wing intervein area 7
2832	Wing_Intervein_Area8	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm²	Wing intervein area 8
2833	Wing_L1_Vein_Length	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm	Length of the L1 vein in the wing
2834	Wing_L2_Vein_Length	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm	Length of the L2 vein in the wing
2835	Wing_L3_Vein_Length	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm	Length of the L3 vein in the wing
2836	Wing_L4_Vein_Length	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm	Length of the L4 vein in the wing
2837	Wing_L5_Vein_Length	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm	Length of the L5 vein in the wing
2838	Wing_L6_Vein_Length	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm	Length of the L6 vein in the wing
2839	Wing_PCV_Length	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm	Wing Posterior Crossvein (PCV) length 
2840	Wing_ACV_Length	34	Vonesch et al., 2016	integrated	raw	1	149	149	149	0	true	true	NA	mm	Wing Anterior Crossvein (ACV) length
2841	mn_Dev_Time	37	Zhou et al., 2016	integrated	summary		198	198	198	0	true	true	mean	Days	Development time for larvae placed on control medium
2842	mn_Viability	37	Zhou et al., 2016	integrated	summary		200	0	0	200	true	true	mean	Proportion / Ratio	Viability of flies placed on control medium
2843	mn_Dev_Time_Lead	37	Zhou et al., 2016	integrated	summary		190	185	190	0	true	true	mean	Days	Development time for larvae placed on medium supplemented with 0.5 mM lead acetate (lead-poisoned food)
2844	mn_Viability_Lead	37	Zhou et al., 2016	integrated	summary		199	0	0	199	true	true	mean	Proportion / Ratio	Viability of flies placed on medium supplemented with 0.5 mM lead acetate (lead-poisoned food)
2845	mn_Tot_Activity	37	Zhou et al., 2016	integrated	summary		166	166	166	0	true	true	mean	s	Total activity time for flies placed on control medium
2846	mn_Tot_Activity_Lead	37	Zhou et al., 2016	integrated	summary		166	166	166	0	true	true	mean	s	Total activity time for flies placed on medium supplemented with 0.5 mM lead acetate (lead-poisoned food)
2847	Climbing_Index_CTRL	41	Watanabe et al., 2021	integrated	raw	1	35	35	33	0	true	true	NA	NA	Climbing index of the control flies
2852	Climbing_Index_T	41	Watanabe et al., 2021	integrated	raw	1	35	35	35	0	true	true	NA	NA	Climbing index of the flies subjected to 2h/day exercise sessions
2858	Lifespan_18C	40	Huang et al., 2020	integrated	raw	1	183	183	183	0	true	true	NA	Days	Lifespan at 18°C thermal environment
2859	Lifespan_25C	40	Huang et al., 2020	integrated	raw	1	186	186	186	0	true	true	NA	Days	Lifespan at 25°C thermal environment
2860	Lifespan_28C	40	Huang et al., 2020	integrated	raw	1	177	177	177	0	true	true	NA	Days	Lifespan at 28°C thermal environment
2870	Ave_Mating_Latency	42	Hope et al., 2019	accepted	summary		41	41	41	0	true	true	NA	NA	
2871	Ave_Time_Grooming	42	Hope et al., 2019	accepted	summary		40	40	40	0	true	true	NA	NA	
2872	Ave_Social_Space	42	Hope et al., 2019	accepted	summary		41	41	41	0	true	true	NA	NA	
2874	MatingLatency	42	Hope et al., 2019	accepted	raw	1	42	42	41	0	true	true	NA	NA	
2875	TimeGrooming	42	Hope et al., 2019	accepted	raw	1	40	40	40	0	true	true	NA	NA	
2876	SocialSpace	42	Hope et al., 2019	accepted	raw	1	41	41	41	0	true	false	NA	NA	
